title,detail,rating,num_review,menu_category,name,price,description,status,img_url
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Picked for you,Butter Chicken Breast,$9.99,Cooked in creamy curry sauce to Canadian taste.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Picked for you,Dal Makhni,$6.99,Red kidney beans and black lentils cooked in a creamy sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Picked for you,Chicken Biryani,$8.99,"Boneless chicken flavoured with mint and fresh herbs, layered with rice and cooked to perfection.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Picked for you,Lahori Fish,$8.99,"Fish seasoned with herbs and spices dipped in gram flour, and deep-fried. Served with tamarind sauce and fries.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Picked for you,Chicken Tika Masala,$9.99,Boneless BBQ chicken cooked to perfection with exotic herbs.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Family Bundles,Combo for Two,$30.99,2 Spring rolls or samosas 1 seekh kebabs masala 1 palak chicken masala 2 tandoori chicken legs 2 tandoori naan or rice 2 salads garden or onion.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Family Bundles,Combo for Four,$59.99,Four spring rolls or samosas 4 chicken legs 4 seekh kebabs 2 chicken jalfrezi or butter chicken 4 tandoori naan or rice 4 salads garden or onion.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Vegetable Samosa,$2.75,Three crispy turnovers filled with spiced potatoes and peas served with tamarind sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Meat Samosa,$3.99,Three crispy turnovers filled with ground meat. Served with tamarind sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Samosa Plate,$5.99,"Three veggie samosas served with chickpeas, salad, and raita.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Spring Rolls,$2.50,Three crispy rolls filled with veggies. Served with sweet and sour sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Veggie Pakora,$4.99,Veggies seasoned with herbs and spices dipped in gram flour and deep-fried. Served with mint sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Potato Cutlets,$4.99,Potatoes and veggie patty with herbs and spices. Pan fried and served with mint sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Cheese Pakora,$6.99,Homemade cheese dipped in gram flour and spices and deep-fried served with mint sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Fish Pakora,$7.99,"Small pcs of fish dipped with herbs and spices, dipped in gram flour and deep-fried. Served with tamarind sauce.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Chicken Satay Peanut Butter Sauce,$7.99,"Delicately marinated chicken strips char grilled with ginger, pickle, and peanut butter sauce or sweet chili sauce.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Chicken Satay Sweet Chili Sauce,$7.99,"Delicately marinated chicken strips char grilled with ginger, pickle, and peanut butter sauce or sweet chili sauce.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Chicken Wings Hot,$6.99,"Laced with herbs and seasonings, batter fried. Served with hot or mild sour sauce.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Chicken Wings Mild,$6.99,"Laced with herbs and seasonings, batter fried. Served with hot or mild sour sauce.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Shami Kabab,$4.99,"Ground beef patties, seasoned with herbs, served with raita.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Aloo Chana Chat,$4.99,"Potatoes, chickpeas, mixed in spices, and topped with yogurt and tamarind sauce.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Chicken Pakoras,$7.99,"Boneless chicken dipped in a spicy batter, deep-fried. Served with tamarind chutney.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Chicken Fritters Plum Sauce,$7.99,Chicken strips battered and fried. Served with plum sauce or tomato ketchup.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Chicken Fritters Tomato Ketchup,$7.99,Chicken strips battered and fried served with plum sauce or tomato ketchup.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Breaded Shrimps,$12.99,Served with seafood sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Breaded Chicken Wings (9 pcs) Bbq Sauce,$11.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Breaded Chicken Wings (9 pcs) Sweet Chili Sauce,$11.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Appetizers,Papadum,$0.50,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Salads,Garden Salad,$5.99,Fresh greens with lemon.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Salads,Onion Salad,$2.99,"Onion rings seasoned with chili powder, salt, and vinegar.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Salads,Seekh Kabab Salad,$9.99,Fresh greens with seekh kabab and lemon.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Salads,Tandoori Chicken Salad,$10.99,Fresh greens and tandoori boneless chicken breast with lemon.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Naan and Kabab Roll Sandwich and Fries,$7.99,"Tandoori naan served with seekh kabab, mint sauce, and raita.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Chana Bhatura (2 pcs),$7.99,Mahal special chana masala. Served with two fried bread.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Shami Kabab Roll with Fries,$7.99,Ground beef patties rolled in nan with vegetables and raita.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Aloo Tiki Roll with Fries,$6.99,Potato patties rolled in nan with fresh veggies and raita.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Grilled Chicken Roll with Fries,$8.99,"Nan filled with tandoori chicken, tomatoes, onion, and mint sauce.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Quesadillas with Fries,$8.99,"Tortillas filled with veggies, olives, cheese, served with garlic sauce and sour cream.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Chicken Quesadillas with Fries,$11.49,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Falafel Sandwich with Fries,$6.99,"Chickpea patties, deep fried, and rolled with veggies. Served with mint sauce.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Chicken Twister with Fires,$7.99,Served with mint chutney and fries.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Chicken Burger,$7.99,Served with mint chutney and fries.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Spicy Beef Burger Regular,$7.99,Served with mint chutney and fries.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Spicy Beef Burger with Cheese,$8.49,Served with mint chutney and fries.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Fish Burger Regular,$7.99,Served with tartar sauce and fries.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Fish Burger with Cheese,$8.49,Served with tartar sauce and fries.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Veggie Burger Regular,$6.99,Served with tamarind chutney and fries.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Veggie Burger with Cheese,$7.49,Served with tamarind chutney and fries.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Sandwiches,Shami Kababs Burger,$7.99,Served with mint chutney and fries.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Tandoori,Beef Tikka,$11.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Tandoori,Seekh Kabab (2 Pbs),$6.99,"Minced beef mixed with onions and spices, cooked in a clay oven, served with raita and mint chatni.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Tandoori,Chicken Seekh Kabab (2 pcs),$7.99,"Minced chicken mixed with onions and spices, cooked in a clay oven. Served with raita and mint chatni.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Tandoori,Tandoori Chicken Tikka,$11.99,Boneless marinated chicken breast cooked in tandoor. Served with raita and chatni. White meat.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Tandoori,Tandoori Chicken Wings (9 pcs),$9.99,Marinated and cooked in clay oven.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Tandoori,Tandoori Platter,$22.99,"A set of tandoori items served with mint sauce. Tandoori chicken 2 legs, seekh kabab 2 pcs, and chapli kabab 2 pcs.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Tandoori,Tandoori Shrimps (9 pcs),$13.99,Marinated shrimps cooked in tandoor. Served with raita.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Tandoori,Chapli Kabab (2 pcs),$7.99,Traditional beef fried kabab. Served with raita and chatni.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Tandoori,Chicken Chargha,$4.99,Served with French fries and tomato ketchup.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Tandoori,Lahori Fish,$8.99,"Fish seasoned with herbs and spices dipped in gram flour, and deep-fried. Served with tamarind sauce and fries.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Tandoori,Fish and Chips,$8.99,Fried fish served with fries and tartar sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Chicken Chlli,$9.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Butter Chicken Breast,$9.99,Cooked in creamy curry sauce to Canadian taste.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Butter Chicken Leg,$8.99,Cooked in creamy curry sauce to Canadian taste.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Chicken Curry,$8.99,Chicken cooked in curry sauce and traditional way.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Chicken Karahi,$8.99,Boneless chicken and cooked in the traditional way.,In stock,
