title,detail,rating,num_review,menu_category,name,price,description,status,img_url
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Chicken Wings Karahi,$8.99,Chicken wings and cooked in the traditional way.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Chicken Tika Masala,$9.99,Boneless BBQ chicken cooked to perfection with exotic herbs.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Seekh Kabab Masala,$8.99,Beef seekh kababs cooked in thick spicy sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Chicken Kabab Masala,$9.99,Beef seekh kababs cooked in thick spicy sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Chicken Chana,$8.99,Boneless chicken cooked with chickpeas.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Chicken Palak,$9.99,Boneless chicken cooked in curried spinach.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Chicken Vindaloo,$8.99,Chicken cooked in a real hot and tangy sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Chicken Jalferezy,$9.99,Boneless chicken cut into small pcs cooked in a special sauce with bell peppers and onion.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Chicken Shashilick,$11.99,"Chicken, cooked in ketchup and vinegar with green pepper and onion served with steamed rice.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Chicken Achari,$8.99,Chicken cooked in curry sauce with pickle spices.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Chicken Ginger,$8.99,Chicken cooked in ginger curry sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Shrimp Masala,$11.99,Small pcs of fish cooked in herb and spicy curry sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Fish Masala,$8.99,Small pcs of fish cooked in herb and spicy curry sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Lamb Curry,$9.99,Lamb cooked in curry sauce and traditional way.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Lamb Karahi,$9.99,Boneless lamb cooked in a traditional way with tomatoes and green chilies.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Palak Lamb,$10.99,Boneless lamb cooked in curried spinach.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Beef Curry,$8.99,Cooked in curry sauce and traditional way.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Beef Jatpat,$9.99,"Tenderloin steak pcs cooked with green chilies, tomatoes, and onion.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Qeema Mutter,$8.99,"Ground beef, cooked in curry sauce with green peas or potato.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Haleem,$8.99,"Mixed lentils, and blended beef cooked in spices.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Chicken Karahi,$15.99,Chicken with bone and cooked in the traditional way.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Goat Curry with Bone,$9.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Curries,Veal Korma with Bone,$9.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Vegetarian,Aloo Gobi,$7.99,Cauliflower and potatoes cooked with onion and tomatoes.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Vegetarian,Aloo Palak,$7.99,Spinach and potatoes cooked in curry sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Vegetarian,Palak Paneer,$8.99,Spinach and homemade cheese cooked in curry sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Vegetarian,Bhindi Masala,$7.99,Fresh okra cooked in onion and tomatoes.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Vegetarian,Mutter Paneer,$8.99,Green peas and homemade cheese cooked in a creamy sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Vegetarian,Mutter Aloo with Egg,$8.99,Green peas and aloo cooked in curry sauce with boiled eggs.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Vegetarian,Shahi Paneer,$8.99,Homemade cheese cooked in a butter sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Vegetarian,Channa Masala,$6.99,Chickpeas cooked in curry sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Vegetarian,Dal Tarka,$6.99,Lentils cooked in a sauce with onion and garlic.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Vegetarian,Dal Makhni,$6.99,Red kidney beans and black lentils cooked in a creamy sauce.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Vegetarian,Paneer Karahi,$8.99,Cheese cooked in a traditional curry sauce with green peppers and tomatoes.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Vegetarian,Dall Mash,$6.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Vegetarian,Paneer Tikka,$9.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Rice,Shrimp Biryani,$10.99,Shrimps layered with rice and flavored with mint and fresh herbs.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Rice,Fish Biryani,$9.99,Fish layered with rice and flavored with mint and fresh herbs.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Rice,Chicken Biryani,$8.99,"Boneless chicken flavoured with mint and fresh herbs, layered with rice and cooked to perfection.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Rice,Lamb Biryani,$9.99,"Boneless lamb flavored with mint and fresh herbs, layered with rice and cooked to perfection.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Rice,Veggie Biryani,$7.99,"Mixed vegetables flavored with mint and fresh herbs, layered with rice and cooked to perfection.",In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Rice,Plain Pullau,$4.99,Basmati rice cooked in chicken broth.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Rice,Chicken Pullau,$8.99,Basmati rice and lamb cooked in broth with exotic spices.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Rice,Lamb Pullau,$9.99,Basmati rice and lamb cooked in broth with exotic spices.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Rice,Pullau with Shami Kabab,$9.99,Two pcs shami kabab with plain pullau. Served with raita and mint chatni.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Rice,Pullau with Seekh Kabab (2 pcs),$10.99,Seekh kabab with plain pullau served with raita and mint chatni.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Rice,Pullau with Tandoori Chicken Tikka,$12.99,Pullau with marinated boneless chicken cooked in tandoor.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Rice,Pullau with Chapli Kabab,$10.99,Pullau with 2 of beef patties.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Rice,Steamed Rice,$2.49,Basmati rice cooked to tender in steam.,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Rice,Palau with Lahori Fish,$11.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Nan,Plain Nan,$1.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Nan,Roghani Nan,$2.49,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Nan,Garlic Nan,$2.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Desserts,Kulfi (1 pc),$2.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Desserts,Mango Ice Cream,$3.49,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Desserts,Rice Pudding,$4.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Desserts,Custard,$3.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Desserts,Gulab Jamun (2 pcs),$3.49,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Coca Cola,$1.25,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Diet Coke,$1.25,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Sprite,$1.25,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Ginger Ale,$1.25,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,7-UP,$1.25,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Iced Tea,$1.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Bottled Water,$0.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Apple Juice,$2.49,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Cranberry Juice,$2.49,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Orange Juice,$2.49,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Mango Lassi,$3.49,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Mango Milk Shake,$3.49,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Sweet Lassi,$3.49,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Salty Lassi,$3.49,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Milk with Roohafza,$2.99,,In stock,
"('Mahal Restaurant',)","Wish you could ask Mahal Restaurant customers what's recommended here? Of the 130 things on the menu at this evening go-to, the Garlic Nan is one of the most-ordered items. • Indian
 • 
Vegetarian
 • 
Asian",4.2,(21),Beverages,Mango Juice,$2.99,,In stock,
